-1.000000000000000056e-01,-1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.984505591980484540e-02,-1.000898647664570096e-01,1.337590293131773512e-04,4.142516081266605157e-03,1.917618326963357878e-02,-9.061418748512201776e-03,-3.365545921592948825e-02,-3.119443582586577026e-03,-6.032432397553185582e-03,1.705703056063034677e-03,-3.520707308073669096e-03,-8.060220334164109029e-04,0.000000000000000000e+00
-9.954986022271022916e-02,-1.001695422136470448e-01,3.751318750053590865e-04,1.328417290136457360e-02,3.835362696707694807e-02,-1.801181262884636591e-02,-6.710347822771173254e-02,-1.140120101152011095e-02,-1.548928152819830165e-02,6.812817057156561260e-03,-8.192278822658745699e-03,-4.841856483829203115e-04,0.000000000000000000e+00
-9.954986022271022916e-02,-1.003006371139880948e-01,4.065753852281069579e-05,3.293369530365992948e-02,5.750167470031893047e-02,-2.685291189046849769e-02,-1.003192531615096639e-01,-2.959408025832413816e-02,-7.717637061673676864e-03,-5.051625117112360300e-03,-5.494729861659096784e-03,-7.274532317126843235e-03,0.000000000000000000e+00
-9.954986022271022916e-02,-1.004008751188487508e-01,5.720806453289974721e-05,3.968447511984879439e-02,7.659520361837188207e-02,-3.558732569452639077e-02,-1.332839293397547198e-01,-3.525430875233168809e-02,-1.025642160060680728e-02,-6.781750447924767174e-03,-7.498807976382960289e-03,-9.539364072148535240e-03,0.000000000000000000e+00
-9.943338672334062212e-02,-1.004952845335387868e-01,1.588725569570651093e-04,4.324744315450683441e-02,9.561060298443720129e-02,-4.421265355486228565e-02,-1.659709172452852877e-01,-3.782573029336133014e-02,-1.532309964249784981e-02,-6.095730385775472056e-03,-1.067738929165092977e-02,-1.074144073662229582e-02,0.000000000000000000e+00
-9.928503395571397494e-02,-1.005872947074690493e-01,2.932257942333663971e-04,4.552932302198812314e-02,1.145236164916649674e-01,-5.272942768049561357e-02,-1.983587956331571422e-01,-3.916339568267925009e-02,-2.135600578703075042e-02,-4.478977993140818153e-03,-1.430541899255187085e-02,-1.152956478761958670e-02,0.000000000000000000e+00
-9.912195811477267360e-02,-1.006777719226640139e-01,4.427961823334861124e-04,4.716894101622321617e-02,1.333104157287805513e-01,-6.113852028496881419e-02,-2.304272880586334948e-01,-3.988855093678322222e-02,-2.782977873711198549e-02,-2.419771442819928543e-03,-1.813564673158465229e-02,-1.211390344834715506e-02,0.000000000000000000e+00
-9.895143233792620674e-02,-1.007669686930196123e-01,6.001551290196669147e-04,4.844016635080424654e-02,1.519477904163879234e-01,-6.944088031834522168e-02,-2.621569441790407295e-01,-4.026739517637588361e-02,-3.451903166639157250e-02,-1.228781650301508793e-04,-2.206058706777418166e-02,-1.258132276364740815e-02,0.000000000000000000e+00
-9.877702946547721463e-02,-1.008549386668081416e-01,7.616383638721975925e-04,4.947996025353375293e-02,1.704132606814594830e-01,-7.763748218803731560e-02,-2.935291479458218555e-01,-4.043294501564072968e-02,-4.131137295114972741e-02,2.312438696994462573e-03,-2.602576599914860345e-02,-1.297316825500655253e-02,0.000000000000000000e+00
-9.860068296803761734e-02,-1.009416598339471505e-01,9.252513788765039365e-04,5.036441877947164109e-02,1.886851613291241070e-01,-8.572931532254780829e-02,-3.245261737360760068e-01,-4.045901465749093817e-02,-4.814475329060989572e-02,4.833407088262163705e-03,-3.000047680116684629e-02,-1.331086940118078946e-02,0.000000000000000000e+00
-9.842351126108629666e-02,-1.010270795856392095e-01,1.089831180570068319e-03,5.113919814293036575e-02,2.067427078447678090e-01,-9.371738444891060393e-02,-3.551312432958612098e-01,-4.038981524861531835e-02,-5.498231497756542185e-02,7.410232199926316925e-03,-3.396599187017474569e-02,-1.360609090746426296e-02,0.000000000000000000e+00
-9.824619231988891699e-02,-1.011111337231840046e-01,1.254665163578455546e-03,5.183334775448703025e-02,2.245660481677087539e-01,-1.016027130824975200e-01,-3.853285735401150158e-01,-4.025341175290579609e-02,-6.180093011316098450e-02,1.002544146970400091e-02,-3.791017364320227456e-02,-1.386531500025462750e-02,0.000000000000000000e+00
-9.806915090273664315e-02,-1.011937553422311981e-01,1.419300548531192765e-03,5.246622835227984782e-02,2.421363023125052971e-01,-1.093863478696386893e-01,-4.151034130339298911e-01,-4.006845241425555093e-02,-6.858545881747875328e-02,1.266857227631813104e-02,-4.182476779578845477e-02,-1.409211874537209981e-02,0.000000000000000000e+00
-9.789265927226888098e-02,-1.012748792952453541e-01,1.583441813913569023e-03,5.305123802760570301e-02,2.594355911208178767e-01,-1.170693629016223564e-01,-4.444420670111041693e-01,-3.984779271053219551e-02,-7.532565326137972972e-02,1.533332047978880688e-02,-4.570394001947506585e-02,-1.428839276211578239e-02,0.000000000000000000e+00
-9.771689465533033025e-02,-1.013544445315742726e-01,1.746892145152446375e-03,5.359794190470596603e-02,2.764470551095631889e-01,-1.246528636251467148e-01,-4.733319114432085195e-01,-3.960056631089826917e-02,-8.201438683355330439e-02,1.801591776684268592e-02,-4.954343664338172609e-02,-1.445503242332884727e-02,0.000000000000000000e+00
-9.754197362212098377e-02,-1.014323953337122330e-01,1.909518370603384592e-03,5.411335028052614154e-02,2.931548642684512762e-01,-1.321379901760682540e-01,-5.017613969424004061e-01,-3.933342765511874117e-02,-8.864659089103932299e-02,2.071416396268127222e-02,-5.334007868884256542e-02,-1.459234823951544371e-02,0.000000000000000000e+00
-9.736797347681107329e-02,-1.015086819378303307e-01,2.071229115193373889e-03,5.460271768344317905e-02,3.095442196326187445e-01,-1.395259200562602719e-01,-5.297200434175370898e-01,-3.905132851599384114e-02,-9.521858980602782019e-02,2.342682779664409520e-02,-5.709144366933362885e-02,-1.470031834005005797e-02,0.000000000000000000e+00
-9.719494600425358788e-02,-1.015832607891863498e-01,2.231960732560845165e-03,5.507006006430174849e-02,3.256013474587576839e-01,-1.468178701229497507e-01,-5.571984264775171614e-01,-3.875802040852781988e-02,-1.017276703496987761e-01,2.615326456114112560e-02,-6.079565781575693717e-02,-1.477874797280068556e-02,0.000000000000000000e+00
-9.702292654368289970e-02,-1.016560945696241419e-01,2.391667992157487342e-03,5.551849969918237065e-02,3.413134868399791966e-01,-1.540150978900992618e-01,-5.841881566108889645e-01,-3.845638944976284557e-02,-1.081717942320769704e-01,2.889316646508921851e-02,-6.445125570572612927e-02,-1.482737206126159314e-02,0.000000000000000000e+00
-9.685194011096763533e-02,-1.017271520770790250e-01,2.550317769414442177e-03,5.595050125466805024e-02,3.566688715939047571e-01,-1.611189021617985828e-01,-6.106818521756010032e-01,-3.814868539429006056e-02,-1.145494009723923845e-01,3.164639688532392553e-02,-6.805708237886770595e-02,-1.484592170820072353e-02,0.000000000000000000e+00
-9.668200560386942810e-02,-1.017964080065396487e-01,2.707884686586399092e-03,5.636803709269440354e-02,3.716567072455969623e-01,-1.681306230322717199e-01,-6.366731072126865509e-01,-3.783668188423976175e-02,-1.208592693922289768e-01,3.441287916830282345e-02,-7.161222299942805736e-02,-1.483416722449805610e-02,0.000000000000000000e+00
-9.651313873212616357e-02,-1.018638426648819789e-01,2.864348051652647938e-03,5.677270539121104242e-02,3.862671439011102770e-01,-1.750516412978167236e-01,-6.621564550571606977e-01,-3.752179084462978903e-02,-1.271004180992477417e-01,3.719252173983272902e-02,-7.511595083818746466e-02,-1.479194552122749598e-02,0.000000000000000000e+00
-9.634535408217125008e-02,-1.019294416419787019e-01,3.019689678882654400e-03,5.716581608727146213e-02,4.004912457697993311e-01,-1.818833773336844539e-01,-6.871273286627846977e-01,-3.720514561760289440e-02,-1.332720324658601962e-01,3.998516784170708105e-02,-7.856768772132033396e-02,-1.471917690283272226e-02,0.000000000000000000e+00
-9.617866658508715527e-02,-1.019931954542690755e-01,3.173892318451332351e-03,5.754845443234387486e-02,4.143209580461201802e-01,-1.886272894940835276e-01,-7.115820184887541311e-01,-3.688766235368826085e-02,-1.393734099486158562e-01,4.279056221016203088e-02,-8.196697314608129836e-02,-1.461587459237246277e-02,0.000000000000000000e+00
-9.601309256815021564e-02,-1.020550991728993578e-01,3.326938512314000888e-03,5.792152868880422190e-02,4.277490718069577036e-01,-1.952848720965342511e-01,-7.355176287197062734e-01,-3.657008600581351798e-02,-1.454039183028853766e-01,4.560832951221976961e-02,-8.531343954158349119e-02,-1.448214924908199780e-02,0.000000000000000000e+00
-9.584865051388265222e-02,-1.021151520457097006e-01,3.478809750990835732e-03,5.828580640946770530e-02,4.407691875209319710e-01,-2.018576530529752333e-01,-7.589320325091840624e-01,-3.625302524128258541e-02,-1.513629629754968675e-01,4.843796096055762168e-02,-8.860679196606810470e-02,-1.431821004887102664e-02,0.000000000000000000e+00
-9.568536161367766080e-02,-1.021733571202760593e-01,3.629485843395696600e-03,5.864194237729519060e-02,4.533756777040039432e-01,-2.083471912096276080e-01,-7.818238268538919566e-01,-3.593697925919099589e-02,-1.572499610817279236e-01,5.127880657994546287e-02,-9.184679105844979763e-02,-1.412436344333254691e-02,0.000000000000000000e+00
-9.552325017857796197e-02,-1.022297208736302754e-01,3.778944436744038297e-03,5.899050037260145790e-02,4.655636491929787679e-01,-2.147550734559000585e-01,-8.041922876242237894e-01,-3.562235861553080668e-02,-1.630643201156356248e-01,5.413007130210845119e-02,-9.503323840758338970e-02,-1.390101040594363298e-02,0.000000000000000000e+00
-9.536234395328792302e-02,-1.022842528530335110e-01,3.927160640348391352e-03,5.933197031779284536e-02,4.773289054468890513e-01,-2.210829116598179156e-01,-8.260373251976419473e-01,-3.530950155752141800e-02,-1.688054200395806559e-01,5.699081354430161200e-02,-9.816596373208998083e-02,-1.364864276318890519e-02,0.000000000000000000e+00
-9.520267436827714591e-02,-1.023369653311645283e-01,4.074106718524402385e-03,5.966678192407638692e-02,4.886679092270242997e-01,-2.273323394838155376e-01,-8.473594410670365340e-01,-3.499868695440391808e-02,-1.744725977338266454e-01,5.985994525600615151e-02,-1.012448134166875346e-01,-1.336783906113279616e-02,0.000000000000000000e+00
-9.504427675718489510e-02,-1.023878729782554675e-01,4.219751825621901459e-03,5.999531566688055817e-02,4.995777459505567064e-01,-2.335050091304457787e-01,-8.681596857272542156e-01,-3.469014462192833437e-02,-1.800651330131328443e-01,6.273623264585177772e-02,-1.042696400530245260e-01,-1.305926031425639830e-02,0.000000000000000000e+00
-9.488719056157766951e-02,-1.024369925530281972e-01,4.364061761472572305e-03,6.031791170574387490e-02,5.100560879609732368e-01,-2.396025880628207538e-01,-8.884396180802417442e-01,-3.438406363196277321e-02,-1.855822355679536129e-01,6.561829695759137382e-02,-1.072402927001070427e-01,-1.272364591025508876e-02,0.000000000000000000e+00
-9.473145954175185568e-02,-1.024843426137245911e-01,4.506998729021696216e-03,6.063487721316362239e-02,5.201011599112607131e-01,-2.456267557395493684e-01,-9.082012665430182485e-01,-3.408059905075470214e-02,-1.910230322847960294e-01,6.850461476928063065e-02,-1.101566076218783857e-01,-1.236180989363691411e-02,0.000000000000000000e+00
-9.457713201027243000e-02,-1.025299432500741542e-01,4.648521078036278037e-03,6.094649246738062520e-02,5.297117054131963432e-01,-2.515792003986961900e-01,-9.274470919930826174e-01,-3.377987744184077906e-02,-1.963865544571406219e-01,7.139351735619368922e-02,-1.130183992839249307e-01,-1.197463781702188569e-02,0.000000000000000000e+00
-9.442426110402908634e-02,-1.025738158366864966e-01,4.788583019837050307e-03,6.125301598418277788e-02,5.388869550681650855e-01,-2.574616159199250021e-01,-9.461799526427420171e-01,-3.348200139057115610e-02,-2.016717244234978723e-01,7.428318869315303496e-02,-1.158254514017058867e-01,-1.156308432863885349e-02,0.000000000000000000e+00
-9.427290511063007861e-02,-1.026159828080828729e-01,4.927134298143245883e-03,6.155468890426953055e-02,5.476265959614989853e-01,-2.632756987885386257e-01,-9.644030708969603127e-01,-3.318705324855379668e-02,-2.068773411672427121e-01,7.717166168015804351e-02,-1.185775078314037501e-01,-1.112817165568080746e-02,0.000000000000000000e+00
-9.412312786589127622e-02,-1.026564674553901019e-01,5.064119800408738159e-03,6.185173880984615874e-02,5.559307426731232571e-01,-2.690231451795538353e-01,-9.821200022182924316e-01,-3.289509825239044644e-02,-2.120020643856058984e-01,8.005681215820284469e-02,-1.212742630824221596e-01,-1.067098914498080392e-02,0.000000000000000000e+00
-9.412312786589127622e-02,-1.040078741425381204e-01,5.267441875114494201e-03,6.220472621623038267e-02,5.262022387267580870e-01,-2.025300308926707982e-01,-1.034291512282266012e+00,-3.260473832918988485e-02,-2.430129384194262832e-01,5.361362284853020410e-02,-1.508926613323980648e-01,-3.850665423849768815e-02,0.000000000000000000e+00
-9.397271717226071686e-02,-1.040448781757815910e-01,5.404696409295604853e-03,6.249065387332389254e-02,5.335834687149226818e-01,-2.081176159236308720e-01,-1.050995855981304850e+00,-3.231959208775825321e-02,-2.480826447666346357e-01,5.658943503894904581e-02,-1.535241311723320734e-01,-3.796907855535317650e-02,0.000000000000000000e+00
-9.382356776358016792e-02,-1.040802784847991436e-01,5.540678522247134696e-03,6.277190544896697755e-02,5.405339855004139826e-01,-2.136436267371723541e-01,-1.067208583443200132e+00,-3.203745180565461398e-02,-2.530822351708414963e-01,5.956822220090365189e-02,-1.561059311621383894e-01,-3.740808180779907344e-02,0.000000000000000000e+00
-9.367570866680029196e-02,-1.041140995449876400e-01,5.675364617180472110e-03,6.304862024626323169e-02,5.470553480465850660e-01,-2.191096807757564047e-01,-1.082934337111429279e+00,-3.175833799388327883e-02,-2.580113964456982045e-01,6.254871706779140117e-02,-1.586382186576160147e-01,-3.682446072029033762e-02,0.000000000000000000e+00
-9.352917001534924446e-02,-1.041463658468522735e-01,5.808730121619407917e-03,6.332092897485341876e-02,5.531494151831561901e-01,-2.245173774977611003e-01,-1.098177966914859471e+00,-3.148226270339717081e-02,-2.628697849060088187e-01,6.552962461343646294e-02,-1.611211384522991397e-01,-3.621902184027271654e-02,0.000000000000000000e+00
-9.338398300033064203e-02,-1.041771017910035763e-01,5.940749516928292215e-03,6.358895504403283550e-02,5.588183261103298882e-01,-2.298682965768814590e-01,-1.112944510667937648e+00,-3.120923070809367497e-02,-2.676570254518721992e-01,6.850962540685549829e-02,-1.635548210704924621e-01,-3.559257897452376002e-02,0.000000000000000000e+00
-9.324017983440296975e-02,-1.042063315976320959e-01,6.071396358480167163e-03,6.385281568697512289e-02,5.640644822908259526e-01,-2.351639962575548803e-01,-1.127239176123225883e+00,-3.093924051900643832e-02,-2.723727106078173144e-01,7.148737835438315202e-02,-1.659393812208732333e-01,-3.494595103256042251e-02,0.000000000000000000e+00
-9.309779372950605092e-02,-1.042340792295659985e-01,6.200643285224122572e-03,6.411262294560141073e-02,5.688905306755587254e-01,-2.404060118643264743e-01,-1.141067324593364463e+00,-3.067228525692172053e-02,-2.770163994625380877e-01,7.446152281667201001e-02,-1.682749163751597332e-01,-3.427996027070585178e-02,0.000000000000000000e+00
-9.295685888957759546e-02,-1.042603683280337451e-01,6.328462017450591295e-03,6.436848454069048209e-02,5.732993482049235645e-01,-2.455958544617712624e-01,-1.154434456057483072e+00,-3.040835340575709367e-02,-2.815876164562363670e-01,7.743068008858090823e-02,-1.705615054373861572e-01,-3.359543093026880894e-02,0.000000000000000000e+00
-9.281741051944550347e-02,-1.042852221602801610e-01,6.454823341532307801e-03,6.462050464791639637e-02,5.772940275250902920e-01,-2.507350096604960554e-01,-1.167346195666326913e+00,-3.014742946511260457e-02,-2.860858499622420670e-01,8.039345422859216217e-02,-1.727992074696715341e-01,-3.289318826397785722e-02,0.000000000000000000e+00
-9.267948485118732149e-02,-1.043086635782164845e-01,6.579697080338276632e-03,6.486878459742116687e-02,5.808778638570564201e-01,-2.558249365638248785e-01,-1.179808281560622119e+00,-2.988949451723561454e-02,-2.905105506074897037e-01,8.334843222122875761e-02,-1.749880604399970396e-01,-3.217405794626342769e-02,0.000000000000000000e+00
-9.254311918942116633e-02,-1.043307149873222983e-01,6.703052047876127684e-03,6.511342351212719148e-02,5.840543429553558541e-01,-2.608670668490079558e-01,-1.191826553918292619e+00,-2.963452672107282429e-02,-2.948611292724834243e-01,8.629418345094501397e-02,-1.771280799563604014e-01,-3.143886586517755793e-02,0.000000000000000000e+00
-9.254311918942116633e-02,-1.062459024048584000e-01,6.915440208157794082e-03,6.544663852078960731e-02,5.370397307679621868e-01,-1.713044447748176546e-01,-1.248722497199268533e+00,-2.938075627216135688e-02,-3.364715129879590205e-01,4.678375719246770370e-02,-2.180909187048386544e-01,-7.159683709065195467e-02,0.000000000000000000e+00
